maxl,avgl,region,rrate,ind,catl,plts,pltrs,ots,blcl,status,trf,ur,cmt
539,37,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type1
388,46,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
498,51,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type1
473,55,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
391,34,sw,0,type2,type5,TRUE,FALSE,FALSE,type5,Type1,Type1,TRUE,type1
285,30,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type1
336,28,sw,0,type3,type5,FALSE,FALSE,FALSE,type5,Type1,Type1,TRUE,type2
593,29,ne,0,type2,type5,FALSE,FALSE,FALSE,type5,Type4,Type1,FALSE,type1
373,38,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
393,61,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type2
393,36,nw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type2,Type1,FALSE,type1
416,32,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
224,47,sw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type1
620,45,nw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type2,Type3,TRUE,type2
396,30,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,FALSE,type1
347,28,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type2
481,53,nw,0,type2,type5,TRUE,FALSE,FALSE,type2,Type1,Type2,FALSE,type2
491,51,sw,0,type2,type5,TRUE,FALSE,FALSE,type2,Type1,Type4,FALSE,type2
316,35,nw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type3,Type2,FALSE,type2
462,59,ne,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
595,40,sw,0,type1,type5,TRUE,FALSE,FALSE,type2,Type2,Type1,TRUE,type2
224,21,nw,0,type2,type5,TRUE,FALSE,FALSE,type2,Type5,Type5,FALSE,type2
540,42,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type5,Type5,TRUE,type2
239,57,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
650,33,sw,0,type2,type5,TRUE,FALSE,FALSE,type5,Type4,Type5,TRUE,type2
445,44,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type1
337,32,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type2
424,46,sw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type1
497,34,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type2,TRUE,type1
535,35,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
397,46,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
427,44,se,0,type3,type3,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type1
261,30,ne,0,type1,type3,FALSE,FALSE,FALSE,type1,Type5,Type5,FALSE,type2
356,37,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
83,60,ct,0,type3,type4,FALSE,FALSE,FALSE,type1,Type1,Type3,FALSE,type1
390,41,nw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
428,47,ne,0,type2,type4,FALSE,FALSE,FALSE,type1,Type1,Type1,FALSE,type2
391,30,se,0,type2,type4,TRUE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
505,61,nw,0,type1,type3,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type1
449,64,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
435,41,sw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type5,Type1,TRUE,type2
370,32,ct,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type2
432,40,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type2
477,44,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
383,50,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,FALSE,type1
87,27,nw,0,type2,type1,FALSE,FALSE,FALSE,type5,Type5,Type5,FALSE,type1
432,32,nw,0,type1,type2,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
558,43,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
334,50,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
330,38,se,0,type2,type5,TRUE,FALSE,FALSE,type5,Type5,Type2,FALSE,type2
580,34,nw,0,type3,type5,TRUE,FALSE,FALSE,type1,Type1,Type1,FALSE,type2
413,37,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
72,55,nw,0,type3,type5,FALSE,FALSE,FALSE,type5,Type5,Type5,FALSE,type1
304,53,sw,0,type2,type1,TRUE,FALSE,FALSE,type2,Type3,Type1,TRUE,type1
229,30,nw,0,type2,type1,FALSE,FALSE,FALSE,type5,Type5,Type5,TRUE,type2
552,40,se,0,type1,type1,TRUE,FALSE,FALSE,type2,Type1,Type2,FALSE,type2
458,55,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type2
149,38,se,0,type3,type1,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type2
235,37,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
357,56,se,0,type1,type1,TRUE,FALSE,FALSE,type2,Type4,Type3,TRUE,type1
386,50,sw,0,type2,type1,TRUE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
415,39,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type2
526,40,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type1
476,37,se,0,type2,type1,FALSE,FALSE,FALSE,type5,Type2,Type3,FALSE,type1
602,48,se,0,type3,type1,TRUE,FALSE,FALSE,type1,Type1,Type4,TRUE,type1
570,49,se,0,type2,type1,TRUE,FALSE,FALSE,type2,Type5,Type4,FALSE,type1
73,50,sw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
306,25,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
319,41,nw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type1
319,31,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
541,35,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
357,38,nw,0,type4,type1,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type2
478,51,ne,0,type1,type2,TRUE,FALSE,FALSE,type2,Type4,Type2,FALSE,type2
318,39,sw,0,type2,type2,FALSE,FALSE,FALSE,type2,Type3,Type3,FALSE,type1
388,38,nw,0,type1,type2,FALSE,FALSE,FALSE,type5,Type2,Type4,TRUE,type1
78,25,ne,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type1
503,43,sw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
495,40,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type2,Type2,TRUE,type2
524,45,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type3,Type1,TRUE,type1
78,46,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type1
546,56,se,0,type2,type5,TRUE,FALSE,FALSE,type1,Type2,Type4,FALSE,type2
462,47,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type1
394,42,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type5,Type3,FALSE,type2
468,36,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type2
332,34,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type2,FALSE,type1
506,47,ct,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type1,FALSE,type2
621,38,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
557,52,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
480,49,ne,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type1
520,49,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,FALSE,type1
610,57,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type1,Type4,FALSE,type2
510,36,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
365,36,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
290,24,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
333,29,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type4,FALSE,type1
85,57,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type1
644,45,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type2,TRUE,type2
322,41,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type2
287,22,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type2
130,37,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type2
66,39,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type2
278,52,ct,0,type4,type5,TRUE,FALSE,FALSE,type2,Type5,Type4,FALSE,type2
252,38,nw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type2,Type2,TRUE,type2
444,34,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
164,37,se,0,type4,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type1
409,52,nw,0,type3,type3,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
324,28,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type2,Type1,FALSE,type1
269,33,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type5,Type3,FALSE,type2
450,30,sw,0,type1,type3,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
469,33,se,0,type1,type3,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type1
581,55,sw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
613,23,ct,0,type5,type4,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type2
434,53,nw,0,type1,type4,TRUE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
460,30,ne,0,type2,type4,FALSE,FALSE,FALSE,type1,Type5,Type1,FALSE,type1
89,35,ct,0,type1,type3,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type2
312,44,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,TRUE,type1
425,38,nw,0,type3,type5,TRUE,FALSE,FALSE,type1,Type3,Type2,TRUE,type2
323,40,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
402,29,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,FALSE,type1
427,49,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
464,51,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
205,50,ct,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
357,30,se,0,type2,type2,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
512,48,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type1,TRUE,type2
365,48,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type1
556,30,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type2
376,48,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
415,39,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type2,TRUE,type2
333,43,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type1
265,44,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
422,35,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type3,FALSE,type1
408,33,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type2
500,48,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type2
456,45,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type5,Type3,FALSE,type2
441,34,se,0,type1,type1,TRUE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
96,47,ct,0,type4,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
359,60,sw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
467,47,se,0,type3,type1,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
503,43,sw,0,type3,type1,TRUE,FALSE,FALSE,type2,Type4,Type3,TRUE,type1
340,33,sw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
422,31,nw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type1
572,51,se,0,type2,type1,TRUE,FALSE,FALSE,type5,Type1,Type4,FALSE,type2
641,46,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
385,46,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type2
339,35,ne,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type1
145,43,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type1
138,47,sw,0,type4,type1,TRUE,FALSE,FALSE,type2,Type3,Type5,TRUE,type2
415,58,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
634,53,se,0,type3,type2,FALSE,FALSE,FALSE,type1,Type3,Type5,TRUE,type1
204,35,nw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type5,Type5,TRUE,type2
265,29,sw,0,type3,type2,TRUE,FALSE,FALSE,type1,Type1,Type4,TRUE,type2
386,49,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type1
510,38,ct,0,type4,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type1
444,46,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type2
344,60,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
526,38,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
234,49,se,0,type4,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type2
560,55,se,0,type2,type5,TRUE,FALSE,FALSE,type1,Type1,Type1,TRUE,type1
284,30,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
393,38,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type1
628,51,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,FALSE,type1
328,52,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
330,60,se,0,type2,type5,TRUE,FALSE,FALSE,type1,Type4,Type1,FALSE,type1
476,34,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
423,37,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type1
393,32,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,FALSE,type1
375,49,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type1
450,46,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
414,58,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,FALSE,type2
534,40,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type2
380,21,ne,0,type4,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
472,48,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type2
407,30,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,FALSE,type1
259,49,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type2
421,36,ne,0,type3,type5,TRUE,FALSE,FALSE,type2,Type4,Type1,FALSE,type2
557,29,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type2
552,50,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
534,33,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
335,31,ne,0,type3,type5,FALSE,FALSE,FALSE,type2,Type5,Type3,TRUE,type2
141,38,nw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
476,44,sw,0,type3,type5,FALSE,FALSE,FALSE,type5,Type5,Type2,FALSE,type2
129,41,nw,0,type5,type3,TRUE,FALSE,FALSE,type1,Type4,Type1,FALSE,type1
365,32,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type2
408,43,sw,0,type3,type3,TRUE,FALSE,FALSE,type2,Type3,Type4,FALSE,type1
389,54,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type5,Type1,TRUE,type2
292,22,sw,0,type3,type3,FALSE,FALSE,FALSE,type2,Type5,Type3,FALSE,type1
469,34,nw,0,type2,type4,TRUE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
271,52,nw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
549,52,se,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
236,50,ne,0,type4,type4,FALSE,FALSE,FALSE,type1,Type4,Type3,TRUE,type1
336,32,se,0,type1,type3,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type1
468,33,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
463,34,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type1
550,54,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
332,53,se,0,type3,type5,TRUE,FALSE,FALSE,type1,Type3,Type5,FALSE,type2
270,47,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type1
365,32,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,FALSE,type2
348,56,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
279,27,sw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
261,56,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type2
524,55,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type1,Type4,TRUE,type2
615,34,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type5,FALSE,type2
519,55,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type2
125,26,ne,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
101,42,ct,0,type4,type5,TRUE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
432,46,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type1
551,36,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type1
390,32,ct,0,type3,type1,FALSE,FALSE,FALSE,type2,Type1,Type5,FALSE,type2
347,42,nw,0,type2,type1,TRUE,FALSE,FALSE,type2,Type5,Type5,FALSE,type2
187,37,ne,0,type2,type1,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type1
516,46,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type3,FALSE,type1
319,34,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type2
419,62,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type2
404,46,se,0,type2,type1,TRUE,FALSE,FALSE,type2,Type3,Type2,TRUE,type2
381,37,se,0,type3,type1,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type1
492,37,nw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type2,Type3,FALSE,type1
556,34,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type1
557,28,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type1,FALSE,type2
553,44,nw,0,type2,type1,TRUE,FALSE,FALSE,type2,Type4,Type1,TRUE,type2
429,47,nw,0,type5,type1,FALSE,FALSE,FALSE,type5,Type5,Type5,TRUE,type1
525,33,nw,0,type3,type1,TRUE,FALSE,FALSE,type1,Type4,Type1,FALSE,type2
457,43,nw,0,type2,type1,TRUE,FALSE,FALSE,type2,Type5,Type3,TRUE,type1
346,35,ne,0,type2,type1,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type1
328,30,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type2
478,52,nw,0,type1,type2,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type2
349,46,sw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type5,Type5,TRUE,type2
431,40,nw,0,type1,type2,FALSE,FALSE,FALSE,type1,Type1,Type1,FALSE,type1
298,44,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type2
350,42,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type1,Type5,TRUE,type1
337,37,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
327,40,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,FALSE,type1
263,44,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type1
286,56,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type1
384,57,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
486,40,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
189,41,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type1
315,57,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,FALSE,type1
491,57,ct,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,TRUE,type1
626,34,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
80,43,se,0,type4,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type2
461,44,nw,0,type3,type5,TRUE,FALSE,FALSE,type1,Type1,Type2,TRUE,type1
188,23,ne,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type1
361,53,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,TRUE,type2
341,55,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type1
328,32,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type1
474,36,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type2
529,56,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type1
356,43,ne,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type1
305,57,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type1
356,36,ne,0,type2,type5,TRUE,FALSE,FALSE,type2,Type2,Type2,TRUE,type1
203,29,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type3,TRUE,type1
310,37,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type1
533,40,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
414,53,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type2
140,34,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type1
286,32,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type4,Type5,TRUE,type2
541,48,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type2,TRUE,type2
344,51,sw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type1,Type2,TRUE,type2
153,61,nw,0,type3,type3,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type1
393,45,se,0,type1,type3,TRUE,FALSE,FALSE,type2,Type2,Type1,TRUE,type1
347,52,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type1
493,31,sw,0,type1,type3,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type1
459,41,se,0,type2,type4,FALSE,FALSE,FALSE,type1,Type5,Type2,FALSE,type2
341,40,nw,0,type3,type4,FALSE,FALSE,FALSE,type1,Type5,Type2,TRUE,type2
336,29,nw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type1,Type3,FALSE,type1
441,30,nw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type1
541,54,se,0,type3,type3,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
317,52,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type1
461,36,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type1
309,58,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
441,49,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type1
532,56,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
275,41,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type2
437,32,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type1
453,29,sw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type1
620,50,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
322,54,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,FALSE,type1
423,39,nw,0,type5,type5,TRUE,FALSE,FALSE,type1,Type2,Type4,FALSE,type2
622,63,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type2
513,46,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type5,Type3,TRUE,type2
377,42,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
93,42,ct,0,type3,type1,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type1
206,55,ne,0,type2,type1,TRUE,FALSE,FALSE,type2,Type5,Type2,FALSE,type2
95,58,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
363,45,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
586,33,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
